R1	2014	01	08	01	25	2
R1	2014	01	08	01	30	2
R1	2014	01	08	01	35	0
R1	2014	01	08	01	40	2
R1	2014	01	08	01	45	10
R1	2014	01	08	01	50	2
R1	2014	01	08	01	55	2
R1	2014	01	08	02	00	0
R1	2014	01	08	02	05	6
R1	2014	01	08	02	10	6
R1	2014	01	08	02	15	17
R1	2014	01	08	02	20	42
R1	2014	01	08	02	25	22
R1	2014	01	08	02	30	20
R1	2014	01	08	02	35	45
R1	2014	01	08	02	40	73
R1	2014	01	08	02	45	48
R1	2014	01	08	02	50	79
R1	2014	01	08	02	55	37
R1	2014	01	08	03	00	37
R1	2014	01	08	03	05	39
R1	2014	01	08	03	10	39
R1	2014	01	08	03	15	47
R1	2014	01	08	03	20	44
R1	2014	01	08	03	25	42
R1	2014	01	08	03	30	44
R1	2014	01	08	03	35	33
R1	2014	01	08	03	40	31
R1	2014	01	08	03	45	47
R1	2014	01	08	03	50	39
R1	2014	01	08	03	55	36
R1	2014	01	08	04	00	19
R1	2014	01	08	04	05	15
R1	2014	01	08	04	10	13
R1	2014	01	08	04	15	17
R1	2014	01	08	04	20	19
R1	2014	01	08	04	25	19
R1	2014	01	08	04	30	19
R1	2014	01	08	04	35	11
R1	2014	01	08	04	40	15
R1	2014	01	08	04	45	4
R1	2014	01	08	04	50	0
R1	2014	01	08	04	55	2
R1	2014	01	08	05	00	2
R1	2014	01	08	05	05	0
R1	2014	01	08	05	10	0
R1	2014	01	08	05	15	0
R1	2014	01	08	05	20	0
R1	2014	01	08	05	25	0
R1	2014	01	08	05	30	0
R1	2014	01	08	05	35	0
R1	2014	01	08	05	40	0
R1	2014	01	08	05	45	0
R1	2014	01	08	05	50	0
R1	2014	01	08	05	55	0
R1	2014	01	08	06	00	0
R1	2014	01	08	06	05	0
R1	2014	01	08	06	10	0
R1	2014	01	08	06	15	0
R1	2014	01	08	06	20	0
R1	2014	01	08	06	25	0
R1	2014	01	08	06	30	0
R1	2014	01	08	06	35	0
R1	2014	01	08	06	40	0
R1	2014	01	08	06	45	0
R1	2014	01	08	06	50	0
R1	2014	01	08	06	55	0
R1	2014	01	08	07	00	0
R1	2014	01	08	07	05	0
R1	2014	01	08	07	10	0
R1	2014	01	08	07	15	0
R1	2014	01	08	07	20	0
R1	2014	01	08	07	25	0
R1	2014	01	08	07	30	0
R1	2014	01	08	07	35	0
R1	2014	01	08	07	40	0
R1	2014	01	08	07	45	0
R1	2014	01	08	07	50	0
R1	2014	01	08	07	55	0
R1	2014	01	08	08	00	0
R1	2014	01	08	08	05	0
R1	2014	01	08	08	10	0
R1	2014	01	08	08	15	0
R1	2014	01	08	08	20	0
R1	2014	01	08	08	25	0
R1	2014	01	08	08	30	0
R1	2014	01	08	08	35	0
R1	2014	01	08	08	40	0
R1	2014	01	08	08	45	0
R1	2014	01	08	08	50	0
R1	2014	01	08	08	55	0
R1	2014	01	08	09	00	0
R1	2014	01	08	09	05	0
R1	2014	01	08	09	10	0
R1	2014	01	08	09	15	0
R1	2014	01	08	09	20	0
R1	2014	01	08	09	25	0
R1	2014	01	08	09	30	0
R1	2014	01	08	09	35	0
R1	2014	01	08	09	40	0
R1	2014	01	08	09	45	0
R1	2014	01	08	09	50	0
R1	2014	01	08	09	55	0
R1	2014	01	08	10	00	0
