R1	2014	01	15	13	45	4
R1	2014	01	15	13	50	0
R1	2014	01	15	13	55	0
R1	2014	01	15	14	00	4
R1	2014	01	15	14	05	3
R1	2014	01	15	14	10	3
R1	2014	01	15	14	15	0
R1	2014	01	15	14	20	0
R1	2014	01	15	14	25	3
R1	2014	01	15	14	30	3
R1	2014	01	15	14	35	3
R1	2014	01	15	14	40	3
R1	2014	01	15	14	45	3
R1	2014	01	15	14	50	3
R1	2014	01	15	14	55	7
R1	2014	01	15	15	00	10
R1	2014	01	15	15	05	11
R1	2014	01	15	15	10	8
R1	2014	01	15	15	15	5
R1	2014	01	15	15	20	3
R1	2014	01	15	15	25	3
R1	2014	01	15	15	30	5
R1	2014	01	15	15	35	5
R1	2014	01	15	15	40	5
R1	2014	01	15	15	45	3
R1	2014	01	15	15	50	5
R1	2014	01	15	15	55	5
R1	2014	01	15	16	00	5
R1	2014	01	15	16	05	7
R1	2014	01	15	16	10	7
R1	2014	01	15	16	15	13
R1	2014	01	15	16	20	10
R1	2014	01	15	16	25	7
R1	2014	01	15	16	30	7
R1	2014	01	15	16	35	10
R1	2014	01	15	16	40	10
R1	2014	01	15	16	45	7
R1	2014	01	15	16	50	3
R1	2014	01	15	16	55	0
R1	2014	01	15	17	00	0
R1	2014	01	15	17	05	0
R1	2014	01	15	17	10	0
R1	2014	01	15	17	15	0
R1	2014	01	15	17	20	0
R1	2014	01	15	17	25	0
R1	2014	01	15	17	30	0
R1	2014	01	15	17	35	0
R1	2014	01	15	17	40	0
R1	2014	01	15	17	45	0
R1	2014	01	15	17	50	0
R1	2014	01	15	17	55	0
R1	2014	01	15	18	00	0
R1	2014	01	15	18	05	0
R1	2014	01	15	18	10	0
R1	2014	01	15	18	15	0
R1	2014	01	15	18	20	0
R1	2014	01	15	18	25	0
R1	2014	01	15	18	30	0
R1	2014	01	15	18	35	0
R1	2014	01	15	18	40	0
R1	2014	01	15	18	45	4
R1	2014	01	15	18	50	4
R1	2014	01	15	18	55	4
R1	2014	01	15	19	00	4
R1	2014	01	15	19	05	3
R1	2014	01	15	19	10	3
R1	2014	01	15	19	15	3
R1	2014	01	15	19	20	3
R1	2014	01	15	19	25	6
R1	2014	01	15	19	30	3
R1	2014	01	15	19	35	6
R1	2014	01	15	19	40	9
R1	2014	01	15	19	45	20
R1	2014	01	15	19	50	23
R1	2014	01	15	19	55	15
R1	2014	01	15	20	00	9
R1	2014	01	15	20	05	2
R1	2014	01	15	20	10	0
R1	2014	01	15	20	15	0
R1	2014	01	15	20	20	0
R1	2014	01	15	20	25	0
R1	2014	01	15	20	30	0
R1	2014	01	15	20	35	0
R1	2014	01	15	20	40	0
R1	2014	01	15	20	45	0
R1	2014	01	15	20	50	0
R1	2014	01	15	20	55	0
R1	2014	01	15	21	00	0
R1	2014	01	15	21	05	0
R1	2014	01	15	21	10	0
R1	2014	01	15	21	15	0
R1	2014	01	15	21	20	0
R1	2014	01	15	21	25	0
R1	2014	01	15	21	30	0
R1	2014	01	15	21	35	0
R1	2014	01	15	21	40	0
R1	2014	01	15	21	45	0
R1	2014	01	15	21	50	0
R1	2014	01	15	21	55	0
R1	2014	01	15	22	00	0
R1	2014	01	15	22	05	0
R1	2014	01	15	22	10	0
R1	2014	01	15	22	15	0
R1	2014	01	15	22	20	0
R1	2014	01	15	22	25	0
R1	2014	01	15	22	30	0
R1	2014	01	15	22	35	0
R1	2014	01	15	22	40	0
R1	2014	01	15	22	45	0
R1	2014	01	15	22	50	0
R1	2014	01	15	22	55	0
R1	2014	01	15	23	00	0
R1	2014	01	15	23	05	0
R1	2014	01	15	23	10	1
R1	2014	01	15	23	15	0
R1	2014	01	15	23	20	0
R1	2014	01	15	23	25	0
R1	2014	01	15	23	30	0
R1	2014	01	15	23	35	0
R1	2014	01	15	23	40	1
R1	2014	01	15	23	45	2
R1	2014	01	15	23	50	2
R1	2014	01	15	23	55	4
R1	2014	01	16	00	00	1
R1	2014	01	16	00	05	0
R1	2014	01	16	00	10	0
R1	2014	01	16	00	15	0
R1	2014	01	16	00	20	0
R1	2014	01	16	00	25	0
R1	2014	01	16	00	30	0
R1	2014	01	16	00	35	1
R1	2014	01	16	00	40	2
R1	2014	01	16	00	45	3
R1	2014	01	16	00	50	7
R1	2014	01	16	00	55	2
R1	2014	01	16	01	00	2
R1	2014	01	16	01	05	0
R1	2014	01	16	01	10	0
R1	2014	01	16	01	15	0
R1	2014	01	16	01	20	0
R1	2014	01	16	01	25	0
R1	2014	01	16	01	30	21
R1	2014	01	16	01	35	13
R1	2014	01	16	01	40	0
R1	2014	01	16	01	45	0
R1	2014	01	16	01	50	0
R1	2014	01	16	01	55	0
R1	2014	01	16	02	00	0
R1	2014	01	16	02	05	0
R1	2014	01	16	02	10	0
R1	2014	01	16	02	15	0
R1	2014	01	16	02	20	0
R1	2014	01	16	02	25	0
R1	2014	01	16	02	30	0
R1	2014	01	16	02	35	0
R1	2014	01	16	02	40	0
R1	2014	01	16	02	45	0
R1	2014	01	16	02	50	0
R1	2014	01	16	02	55	0
R1	2014	01	16	03	00	0
R1	2014	01	16	03	05	0
R1	2014	01	16	03	10	0
R1	2014	01	16	03	15	0
R1	2014	01	16	03	20	0
R1	2014	01	16	03	25	0
R1	2014	01	16	03	30	0
R1	2014	01	16	03	35	0
R1	2014	01	16	03	40	0
R1	2014	01	16	03	45	0
R1	2014	01	16	03	50	0
R1	2014	01	16	03	55	0
R1	2014	01	16	04	00	0
R1	2014	01	16	04	05	8
R1	2014	01	16	04	10	8
R1	2014	01	16	04	15	2
R1	2014	01	16	04	20	2
R1	2014	01	16	04	25	2
R1	2014	01	16	04	30	2
R1	2014	01	16	04	35	0
R1	2014	01	16	04	40	0
R1	2014	01	16	04	45	0
R1	2014	01	16	04	50	0
R1	2014	01	16	04	55	0
R1	2014	01	16	05	00	0
R1	2014	01	16	05	05	1
R1	2014	01	16	05	10	0
R1	2014	01	16	05	15	0
R1	2014	01	16	05	20	0
R1	2014	01	16	05	25	1
R1	2014	01	16	05	30	0
R1	2014	01	16	05	35	0
R1	2014	01	16	05	40	0
R1	2014	01	16	05	45	0
R1	2014	01	16	05	50	0
R1	2014	01	16	05	55	0
R1	2014	01	16	06	00	0
R1	2014	01	16	06	05	0
R1	2014	01	16	06	10	0
R1	2014	01	16	06	15	0
R1	2014	01	16	06	20	0
R1	2014	01	16	06	25	0
R1	2014	01	16	06	30	0
R1	2014	01	16	06	35	0
R1	2014	01	16	06	40	0
R1	2014	01	16	06	45	0
R1	2014	01	16	06	50	0
R1	2014	01	16	06	55	0
R1	2014	01	16	07	00	0
R1	2014	01	16	07	05	0
R1	2014	01	16	07	10	0
R1	2014	01	16	07	15	0
R1	2014	01	16	07	20	0
R1	2014	01	16	07	25	0
R1	2014	01	16	07	30	1
R1	2014	01	16	07	35	0
R1	2014	01	16	07	40	0
R1	2014	01	16	07	45	0
R1	2014	01	16	07	50	0
R1	2014	01	16	07	55	0
R1	2014	01	16	08	00	0
R1	2014	01	16	08	05	4
R1	2014	01	16	08	10	4
R1	2014	01	16	08	15	1
R1	2014	01	16	08	20	0
R1	2014	01	16	08	25	0
R1	2014	01	16	08	30	0
R1	2014	01	16	08	35	0
R1	2014	01	16	08	40	0
R1	2014	01	16	08	45	0
R1	2014	01	16	08	50	0
R1	2014	01	16	08	55	0
R1	2014	01	16	09	00	0
R1	2014	01	16	09	05	0
R1	2014	01	16	09	10	0
R1	2014	01	16	09	15	0
R1	2014	01	16	09	20	0
R1	2014	01	16	09	25	0
R1	2014	01	16	09	30	0
R1	2014	01	16	09	35	0
R1	2014	01	16	09	40	0
R1	2014	01	16	09	45	0
R1	2014	01	16	09	50	0
R1	2014	01	16	09	55	0
R1	2014	01	16	10	00	0
R1	2014	01	16	10	05	0
R1	2014	01	16	10	10	0
R1	2014	01	16	10	15	0
R1	2014	01	16	10	20	0
R1	2014	01	16	10	25	0
R1	2014	01	16	10	30	0
R1	2014	01	16	10	35	0
R1	2014	01	16	10	40	0
R1	2014	01	16	10	45	3
R1	2014	01	16	10	50	3
R1	2014	01	16	10	55	3
R1	2014	01	16	11	00	2
R1	2014	01	16	11	05	2
R1	2014	01	16	11	10	2
R1	2014	01	16	11	15	3
R1	2014	01	16	11	20	2
R1	2014	01	16	11	25	2
R1	2014	01	16	11	30	3
R1	2014	01	16	11	35	2
R1	2014	01	16	11	40	7
R1	2014	01	16	11	45	3
R1	2014	01	16	11	50	3
R1	2014	01	16	11	55	5
R1	2014	01	16	12	00	5
R1	2014	01	16	12	05	7
R1	2014	01	16	12	10	3
R1	2014	01	16	12	15	2
R1	2014	01	16	12	20	0
R1	2014	01	16	12	25	0
R1	2014	01	16	12	30	0
R1	2014	01	16	12	35	0
R1	2014	01	16	12	40	0
R1	2014	01	16	12	45	0
R1	2014	01	16	12	50	0
R1	2014	01	16	12	55	0
R1	2014	01	16	13	00	0
R1	2014	01	16	13	05	0
R1	2014	01	16	13	10	0
R1	2014	01	16	13	15	0
R1	2014	01	16	13	20	2
R1	2014	01	16	13	25	0
R1	2014	01	16	13	30	0
R1	2014	01	16	13	35	0
R1	2014	01	16	13	40	2
R1	2014	01	16	13	45	4
R1	2014	01	16	13	50	9
R1	2014	01	16	13	55	11
R1	2014	01	16	14	00	6
R1	2014	01	16	14	05	4
R1	2014	01	16	14	10	6
R1	2014	01	16	14	15	6
R1	2014	01	16	14	20	10
R1	2014	01	16	14	25	13
R1	2014	01	16	14	30	4
R1	2014	01	16	14	35	4
R1	2014	01	16	14	40	4
R1	2014	01	16	14	45	6
R1	2014	01	16	14	50	2
R1	2014	01	16	14	55	4
R1	2014	01	16	15	00	0
R1	2014	01	16	15	05	0
R1	2014	01	16	15	10	0
